70	PIVOT ( 6 PÓŁEK) - CZERWONE	986 półek - czerwony	21.14	26	t	615.jpg	<p><strong>Praktyczne rozwiązanie do przechowywania drobnych elementów na małej przestrzeni</strong></p>\r\n\r\n<p>Oferujemy funkcjonalne i solidne <strong>pojemniki obrotowe PIVOT</strong>, wykonane z wytrzymałego polipropylenu. Dostępne w zestawach zawierających <strong>3, 5 lub 6 pojemników</strong>, montowanych na wspólnej osi. To idealne rozwiązanie do przechowywania dużej ilości drobnych przedmiotów w sposób uporządkowany, a jednocześnie oszczędzający cenną przestrzeń.</p>\r\n\r\n<p><br />\r\n<span style="color:#000000;">Zestaw pojemników można w prosty sposób <strong>zamocować do ściany</strong> przy użyciu kołków rozporowych, które są <strong>dołączone do kompletu</strong>. Dzięki temu konstrukcja jest stabilna, a użytkownik zyskuje łatwy dostęp do przechowywanych elementów, bez potrzeby zajmowania miejsca na półkach czy blatach.</span></p>\r\n\r\n<p><span style="color:#000000;">Wymiary jednego pojemnika: </span></p>\r\n\r\n<p><span style="color:#000000;">Długość: 22 cm</span></p>\r\n\r\n<p><span style="color:#000000;">Szerokość: 9 cm</span></p>\r\n\r\n<p><span style="color:#000000;">Wysokość: 5 cm</span></p>\r\n\r\n<p><span style="color:#000000;">Wysokość zestawu 5 pojemników: 41,5 cm</span></p>\r\n\r\n<p><span style="color:#000000;"><strong>Zorganizuj przestrzeń mądrze – wybierz pojemniki obrotowe PIVOT</strong></span></p>\r\n\r\n<p><span style="color:#000000;">To sprawdzone i trwałe rozwiązanie, które pomoże Ci uporządkować drobne elementy, zaoszczędzić miejsce i zwiększyć efektywność pracy – zwłaszcza w niewielkich przestrzeniach magazynowych czy roboczych.</span></p>	\N	\N	2026-04-29 18:02:41	108	f	pivot-6-polek-czerwone-70	1507	\N	\N	\N	\N	\N
72	EKO PIVOT ( 3 PÓŁKI) -  pojemniki obrotowe, wysokość zestawu 3 pojemników - 25 cm	1001 Eko Pivot - 3 półki	14.63	20	t	621.jpg	<p><strong>EKO PIVOT ( 3 PÓŁKI) - NIEBIESKIE<br />\r\n<br />\r\nPraktyczne i ekologiczne rozwiązanie do przechowywania drobnych elementów</strong></p>\r\n\r\n<p>Nasze <strong>EKO pojemniki obrotowe</strong> to doskonałe rozwiązanie dla wszystkich, którzy potrzebują efektywnego systemu przechowywania w niewielkich przestrzeniach, takich jak warsztaty, magazyny, sklepy czy gospodarstwa domowe. Dzięki montażowi bezpośrednio do ściany, nie zajmują cennego miejsca na regałach ani blatach roboczych. </p>\r\n\r\n<p>Pojemniki wykonane są z wytrzymałego polipropylenu pochodzącego w <strong>nawet 100% z recyklingu</strong>, co czyni je świadomym wyborem dla osób i firm dbających o środowisko.</p>\r\n\r\n<p>Zestaw składa się z 3 zawieszonych na wspólnej osi. Każdy z nich posiada specjalne uchwyty na rogach, które umożliwiają łatwe obracanie i wysuwanie wybranego pojemnika – bez potrzeby demontażu całego zestawu.</p>\r\n\r\n<p>Zestaw montuje się do ściany za pomocą dołączonych kołków rozporowych – instalacja jest szybka i prosta.</p>\r\n\r\n<p>Wymiary jednego pojemnika: </p>\r\n\r\n<p>Długość: 22 cm</p>\r\n\r\n<p>Szerokość: 9 cm</p>\r\n\r\n<p>Wysokość: 5 cm</p>\r\n\r\n<p>Wysokość zestawu 3 pojemników: 25 cm</p>\r\n\r\n<p><strong>Zastosowanie EKO pojemników obrotowych:</strong></p>\r\n\r\n<ul>\r\n\t<li>\r\n\t<p><strong>Sklepy i hurtownie</strong> – m.in. z drobnicą techniczną, śrubkami, akcesoriami</p>\r\n\t</li>\r\n\t<li>\r\n\t<p><strong>Magazyny i zaplecza</strong> – do przechowywania elementów i komponentów</p>\r\n\t</li>\r\n\t<li>\r\n\t<p><strong>Warsztaty samochodowe i techniczne</strong> – uporządkowane przechowywanie części i narzędzi</p>\r\n\t</li>\r\n\t<li>\r\n\t<p><strong>Gospodarstwa domowe i garaże</strong> – idealne na śrubki, gwoździe, podzespoły, akcesoria</p>\r\n\t</li>\r\n</ul>	\N	\N	2026-04-29 18:02:41	103	f	eko-pivot-3-polki-pojemniki-obrotowe-wysokosc-zestawu-3-pojemnikow-25-cm-72	1509	\N	\N	\N	\N	\N
74	EKO PIVOT ( 5 PÓŁEK) -  pojemniki obrotowe, wysokość zestawu 5 pojemników: 36 cm	1021 Eko Pivot - 5 półek	16.26	30	t	633.jpg	<p><strong>EKO PIVOT ( 5 PÓŁEK) - NIEBIESKIE<br />\r\n<br />\r\nPraktyczne i ekologiczne rozwiązanie do przechowywania drobnych elementów</strong></p>\r\n\r\n<p>Nasze <strong>EKO pojemniki obrotowe</strong> to doskonałe rozwiązanie dla wszystkich, którzy potrzebują efektywnego systemu przechowywania w niewielkich przestrzeniach, takich jak warsztaty, magazyny, sklepy czy gospodarstwa domowe. Dzięki montażowi bezpośrednio do ściany, nie zajmują cennego miejsca na regałach ani blatach roboczych. </p>\r\n\r\n<p>Pojemniki wykonane są z wytrzymałego polipropylenu pochodzącego w <strong>nawet 100% z recyklingu</strong>, co czyni je świadomym wyborem dla osób i firm dbających o środowisko.</p>\r\n\r\n<p>Zestaw składa się z 3 zawieszonych na wspólnej osi. Każdy z nich posiada specjalne uchwyty na rogach, które umożliwiają łatwe obracanie i wysuwanie wybranego pojemnika – bez potrzeby demontażu całego zestawu.</p>\r\n\r\n<p>Zestaw montuje się do ściany za pomocą dołączonych kołków rozporowych – instalacja jest szybka i prosta.</p>\r\n\r\n<p><strong>Wymiary jednego pojemnika: </strong></p>\r\n\r\n<p>Długość: 22 cm</p>\r\n\r\n<p>Szerokość: 9 cm</p>\r\n\r\n<p>Wysokość: 5 cm</p>\r\n\r\n<p>Wysokość zestawu 5 pojemników: 36 cm</p>\r\n\r\n<p><strong>Zastosowanie EKO pojemników obrotowych:</strong></p>\r\n\r\n<ul>\r\n\t<li>\r\n\t<p><strong>Sklepy i hurtownie</strong> – m.in. z drobnicą techniczną, śrubkami, akcesoriami</p>\r\n\t</li>\r\n\t<li>\r\n\t<p><strong>Magazyny i zaplecza</strong> – do przechowywania elementów i komponentów</p>\r\n\t</li>\r\n\t<li>\r\n\t<p><strong>Warsztaty samochodowe i techniczne</strong> – uporządkowane przechowywanie części i narzędzi</p>\r\n\t</li>\r\n\t<li>\r\n\t<p><strong>Gospodarstwa domowe i garaże</strong> – idealne na śrubki, gwoździe, podzespoły, akcesoria</p>\r\n\t</li>\r\n</ul>	\N	\N	2026-04-29 18:02:41	103	f	eko-pivot-5-polek-pojemniki-obrotowe-wysokosc-zestawu-5-pojemnikow-36-cm-74	1511	\N	\N	\N	\N	\N
78	KLIN POD KOŁO 3,5T	106klin	7.32	45	t	650.jpg	<h3><span style="color:#000000;">Kliny pod koła - niezawodna ochrona przed stoczeniem się pojazdu</span></h3>\r\n\r\n<p>Pozostawienie samochodu na pochyłej nawierzchni niesie ryzyko jego niekontrolowanego przemieszczenia się. Jest to szczególnie niebezpieczne podczas prac serwisowych, zwłaszcza gdy mechanik znajduje się pod pojazdem. Kliny pod koła skutecznie blokują ruch samochodu, stabilizując go w jednym miejscu i zapobiegając jego stoczeniu się ze wzniesienia. Dzięki temu możliwe jest bezpieczne sprawdzenie stanu podwozia lub przeprowadzenie napraw.</p>\r\n\r\n<h3><br />\r\n<span style="color:#000000;">Najważniejsze zalety klinów pod koła:</span></h3>\r\n\r\n<ul>\r\n\t<li>\r\n\t<p><strong>Bezpieczeństwo</strong> - stabilizują pojazd na pochyłościach i nierównym terenie, eliminując ryzyko przypadkowego przemieszczenia się.</p>\r\n\t</li>\r\n\t<li>\r\n\t<p><strong>Uniwersalność</strong> - dostępne w różnych kolorach, dopasują się do potrzeb użytkownika.</p>\r\n\t</li>\r\n\t<li>\r\n\t<p><strong>Trwałość</strong> - solidna konstrukcja zapewnia długą żywotność, nawet w trudnych warunkach pogodowych.</p>\r\n\t</li>\r\n\t<li>\r\n\t<p><strong>Mobilność</strong> - lekkie i kompaktowe, łatwe do przechowywania i transportu; idealne zarówno do podróży, jak i pracy w warsztacie.</p>\r\n\t</li>\r\n\t<li>\r\n\t<p><strong>Prostota użycia</strong> - montaż nie wymaga żadnych narzędzi ani specjalistycznej wiedzy</p>\r\n\t</li>\r\n</ul>	\N	\N	2026-04-29 18:02:41	85	f	klin-pod-kolo-35t-78	1515	\N	\N	\N	\N	\N
220	Kontener IBC 1000L bez UN (Żywność) NUTRiline	NUTRiline1000L	731.71	40	t	naturline.png	<span style="font-size:22px;">NUTRiline 1000L bez UN</span><br />\r\n<br />\r\nŻywność (maks. gęstość: 1,6 g/cm³)<br />\r\nIBC NUTRiline zostały stworzone dla potrzeb branży spożywczej.<br />\r\n<br />\r\n- spełniają wymogi zgodnie z FDA/EN 10/2011, żywność halal i żywność koszerna<br />\r\n- produkcja zgodnie z BRC, FSSC 22000, HACCP<br />\r\n- produkcja komponentów z pierwotnych surowców w przestrzeni czystej<br />\r\n- zawór i pokrywa zabezpieczone plombą<br />\r\n- długotrwała, łatwa w utrzymaniu paleta z tworzywa sztucznego<br />\r\n- zredukowane ryzyko osadów dzięki pionowej strukturze ramy<br />\r\n- osłona foliowa do ochrony przed zabrudzeniami przy magazynowaniu i transporcie<br />\r\n<br />\r\nWymienione wymiary określają wystandaryzowane IBC do wypełniaczy do gęstości 1,6 Rho  \r\n<table>\r\n\t<thead>\r\n\t\t<tr>\r\n\t\t\t<th>\r\n\t\t\t<p>Objętość</p>\r\n\t\t\t</th>\r\n\t\t\t<th>\r\n\t\t\t<p>długość</p>\r\n\t\t\t</th>\r\n\t\t\t<th>\r\n\t\t\t<p>szerokość</p>\r\n\t\t\t</th>\r\n\t\t\t<th>\r\n\t\t\t<p>wysokość</p>\r\n\t\t\t</th>\r\n\t\t</tr>\r\n\t</thead>\r\n\t<tbody>\r\n\t\t<tr>\r\n\t\t\t<th>\r\n\t\t\t<p>1000</p>\r\n\t\t\t</th>\r\n\t\t\t<td>\r\n\t\t\t<p>1200</p>\r\n\t\t\t</td>\r\n\t\t\t<td>\r\n\t\t\t<p>1000</p>\r\n\t\t\t</td>\r\n\t\t\t<td>\r\n\t\t\t<p>1163</p>\r\n\t\t\t</td>\r\n\t\t</tr>\r\n\t</tbody>\r\n</table>	\N	\N	2026-04-29 18:02:42	107	f	kontener-ibc-1000l-bez-un-zywnosc-nutriline-220	1665	\N	\N	\N	\N	\N
76	EKO PIVOT ( 6 PÓŁEK) - pojemniki obrotowe, wysokość zestawu 5 pojemników: 36 cm	1041 Eko Pivot - 6 półek	17.07	26	t	644.jpg	<p><strong>EKO PIVOT ( 6 PÓŁEK) - NIEBIESKIE<br />\r\n<br />\r\nPraktyczne i ekologiczne rozwiązanie do przechowywania drobnych elementów</strong></p>\r\n\r\n<p>Nasze <strong>EKO pojemniki obrotowe</strong> to doskonałe rozwiązanie dla wszystkich, którzy potrzebują efektywnego systemu przechowywania w niewielkich przestrzeniach, takich jak warsztaty, magazyny, sklepy czy gospodarstwa domowe. Dzięki montażowi bezpośrednio do ściany, nie zajmują cennego miejsca na regałach ani blatach roboczych. </p>\r\n\r\n<p>Pojemniki wykonane są z wytrzymałego polipropylenu pochodzącego w <strong>nawet 100% z recyklingu</strong>, co czyni je świadomym wyborem dla osób i firm dbających o środowisko.</p>\r\n\r\n<p>Zestaw składa się z 3 zawieszonych na wspólnej osi. Każdy z nich posiada specjalne uchwyty na rogach, które umożliwiają łatwe obracanie i wysuwanie wybranego pojemnika – bez potrzeby demontażu całego zestawu.</p>\r\n\r\n<p>Zestaw montuje się do ściany za pomocą dołączonych kołków rozporowych – instalacja jest szybka i prosta.</p>\r\n\r\n<p><strong>Wymiary jednego pojemnika: </strong></p>\r\n\r\n<p>Długość: 22 cm</p>\r\n\r\n<p>Szerokość: 9 cm</p>\r\n\r\n<p>Wysokość: 5 cm</p>\r\n\r\n<p>Wysokość zestawu 5 pojemników: 41,5 cm</p>\r\n\r\n<p><strong>Zastosowanie EKO pojemników obrotowych:</strong></p>\r\n\r\n<ul>\r\n\t<li>\r\n\t<p><strong>Sklepy i hurtownie</strong> – m.in. z drobnicą techniczną, śrubkami, akcesoriami</p>\r\n\t</li>\r\n\t<li>\r\n\t<p><strong>Magazyny i zaplecza</strong> – do przechowywania elementów i komponentów</p>\r\n\t</li>\r\n\t<li>\r\n\t<p><strong>Warsztaty samochodowe i techniczne</strong> – uporządkowane przechowywanie części i narzędzi</p>\r\n\t</li>\r\n\t<li>\r\n\t<p><strong>Gospodarstwa domowe i garaże</strong> – idealne na śrubki, gwoździe, podzespoły, akcesoria</p>\r\n\t</li>\r\n</ul>	\N	\N	2026-04-29 18:02:41	103	f	eko-pivot-6-polek-pojemniki-obrotowe-wysokosc-zestawu-5-pojemnikow-36-cm-76	1513	\N	\N	\N	\N	\N
34	Korek do beczki 51mm mały	3810	3.25	500	t	198.jpg	<p><strong>Produkt dostępny również w cenach hurtowych</strong><br />\r\n<br />\r\nKorek plastikowy 51mm 2 cale - nakrętka beczki 200L</p>\r\n\r\n<p><b>&#9989;</b>Korek plastikowy do beczek – 2” (56 mm)</p>\r\n\r\n<p>&#9989;Stan: Nowy</p>\r\n\r\n<p>Plastikowy korek z grubym gwintem 2” (51 mm), wyposażony w uszczelkę.</p>\r\n\r\n<p>Pasuje do plastikowych beczek o pojemnościach: 100L, 120L, 200L, 220L.<br />\r\n<br />\r\n </p>\r\n\r\n<p><strong>Właściwości:</strong></p>\r\n\r\n<p>Średnica bez gwintu: 51mm (2” cale)</p>\r\n\r\n<p>Średnica z gwintem: 56mm</p>\r\n\r\n<p>Wysokość całego korka: 24mm</p>\r\n\r\n<p>Wysokość do uszczelki: 18mm</p>	\N	\N	2026-04-29 18:02:41	94	f	korek-do-beczki-51mm-maly-34	1447	\N	\N	\N	\N	\N
77	EKO PIVOT ( 6 PÓŁEK) - pojemniki obrotowe, wysokość zestawu 5 pojemników: 41,5 cm	1052 Eko Pivot - 6 półek	17.07	26	t	648.jpg	<p><strong>EKO PIVOT - ( 6 PÓŁEK) - CZARNE<br />\r\n<br />\r\nPraktyczne i ekologiczne rozwiązanie do przechowywania drobnych elementów</strong></p>\r\n\r\n<p>Nasze <strong>EKO pojemniki obrotowe</strong> to doskonałe rozwiązanie dla wszystkich, którzy potrzebują efektywnego systemu przechowywania w niewielkich przestrzeniach, takich jak warsztaty, magazyny, sklepy czy gospodarstwa domowe. Dzięki montażowi bezpośrednio do ściany, nie zajmują cennego miejsca na regałach ani blatach roboczych. </p>\r\n\r\n<p>Pojemniki wykonane są z wytrzymałego polipropylenu pochodzącego w <strong>nawet 100% z recyklingu</strong>, co czyni je świadomym wyborem dla osób i firm dbających o środowisko.</p>\r\n\r\n<p>Zestaw składa się z 3 zawieszonych na wspólnej osi. Każdy z nich posiada specjalne uchwyty na rogach, które umożliwiają łatwe obracanie i wysuwanie wybranego pojemnika – bez potrzeby demontażu całego zestawu.</p>\r\n\r\n<p>Zestaw montuje się do ściany za pomocą dołączonych kołków rozporowych – instalacja jest szybka i prosta.</p>\r\n\r\n<p><strong>Wymiary jednego pojemnika: </strong></p>\r\n\r\n<p>Długość: 22 cm</p>\r\n\r\n<p>Szerokość: 9 cm</p>\r\n\r\n<p>Wysokość: 5 cm</p>\r\n\r\n<p>Wysokość zestawu 5 pojemników: 41,5 cm</p>\r\n\r\n<p><strong>Zastosowanie EKO pojemników obrotowych:</strong></p>\r\n\r\n<ul>\r\n\t<li>\r\n\t<p><strong>Sklepy i hurtownie</strong> – m.in. z drobnicą techniczną, śrubkami, akcesoriami</p>\r\n\t</li>\r\n\t<li>\r\n\t<p><strong>Magazyny i zaplecza</strong> – do przechowywania elementów i komponentów</p>\r\n\t</li>\r\n\t<li>\r\n\t<p><strong>Warsztaty samochodowe i techniczne</strong> – uporządkowane przechowywanie części i narzędzi</p>\r\n\t</li>\r\n\t<li>\r\n\t<p><strong>Gospodarstwa domowe i garaże</strong> – idealne na śrubki, gwoździe, podzespoły, akcesoria</p>\r\n\t</li>\r\n</ul>	\N	\N	2026-04-29 18:02:41	103	f	eko-pivot-6-polek-pojemniki-obrotowe-wysokosc-zestawu-5-pojemnikow-415-cm-77	1514	\N	\N	\N	\N	\N
138	Cebrzyk sosna 30xH30 k. orzech	CSOS_30XH30_KORZ	130.08	900	t	3ccba17cb314bac4855eb3c319934a2a.jpg	<h2>CEBRZYK SOSNOWY XXL — D30H30 KOLOR ORZECH</h2>\r\n\r\n<p>Wymiary zewnętrzne, grubość klepki 22 mm</p>\r\n\r\n<ul>\r\n\t<li>pojemność 10 l</li>\r\n\t<li>średnica 30 cm</li>\r\n\t<li>wysokość 30 cm</li>\r\n</ul>\r\n\r\n<p>Okucia i uchwyty wykonane z ocynkowanej stali nierdzewnej malowanej na czarno.</p>\r\n\r\n<p><strong>Donica nie posiada otworu drenażowego w grubym dnie z drewna sosnowego.</strong></p>	\N	\N	2026-04-29 18:02:41	87	f	cebrzyk-sosna-30xh30-k-orzech-138	1582	\N	\N	\N	\N	\N
64	Listwa montażowa (100x10,5x3cm)	92typ 1	70.73	16	t	592.jpg	<p><strong>Efektywna organizacja przestrzeni – trwałość, porządek i wygoda</strong></p>\r\n\r\n<p>Jeśli zależy Ci na sprawnej organizacji przestrzeni w magazynie, warsztacie, sklepie lub garażu, <strong>listwy montażowe</strong> do skrzynek magazynowych to idealne rozwiązanie. Pozwalają one na wygodne i stabilne zawieszanie skrzynek na ścianach lub regałach, co przekłada się na <strong>oszczędność miejsca</strong>, <strong>lepszy porządek</strong> oraz <strong>zwiększenie efektywności pracy</strong>.</p>\r\n\r\n<p><strong>W naszej ofercie listwa montażowa do skrzynek magazynowych typu: „0”, „1”, „2”.</strong></p>\r\n\r\n<p><br />\r\n<strong>Specyfikacja produktu:</strong></p>\r\n\r\n<ul>\r\n\t<li>\r\n\t<p>do skrzynek STABIBOX TYP "1"</p>\r\n\t</li>\r\n\t<li>\r\n\t<p>Ilość na listwie: do 7 szt.</p>\r\n\t</li>\r\n\t<li>\r\n\t<p>Wymiary: 100 x 10,5 x 3 cm</p>\r\n\t</li>\r\n\t<li>\r\n\t<p>Materiał: stal nierdzewna – odporna na korozję, idealna także do wilgotnych pomieszczeń</p>\r\n\t</li>\r\n\t<li>\r\n\t<p>Zastosowanie: magazyny, warsztaty, zakłady produkcyjne, gospodarstwa domowe, garaże</p>\r\n\t</li>\r\n</ul>\r\n\r\n<p><strong>Najważniejsze zalety listew montażowych:</strong></p>\r\n\r\n<p>Optymalizacja przestrzeni - Listwy umożliwiają montaż skrzynek na pionowych powierzchniach – ścianach, ściankach działowych, regałach – co pozwala w pełni wykorzystać dostępną przestrzeń i zwiększyć powierzchnię składowania bez potrzeby rozbudowy magazynu.</p>\r\n\r\n<p>Szybki i łatwy montaż - Listwy są łatwe w instalacji i dostosowane do standardowych modeli skrzynek magazynowych. Kilka prostych kroków wystarczy, aby zamontować je samodzielnie i uporządkować swoją przestrzeń roboczą.</p>\r\n\r\n<p>Trwałość i niezawodność -  Wykonane z odpornej na korozję stali nierdzewnej, listwy charakteryzują się dużą wytrzymałością i długą żywotnością, nawet w trudnych warunkach pracy (wilgoć, zapylenie, zmienne temperatury).</p>\r\n\r\n<p>Uniwersalne zastosowanie - Dostępność różnych rozmiarów i konfiguracji pozwala na dopasowanie listew do potrzeb różnych branż – od przemysłu, przez handel, aż po zastosowania domowe.</p>\r\n\r\n<p>Większa efektywność pracy - Lepsza organizacja przestrzeni roboczej przekłada się na szybszy dostęp do towarów, narzędzi czy komponentów. Ułatwia to codzienne procesy – inwentaryzację, kompletowanie zamówień, serwis czy produkcję.</p>	\N	\N	2026-04-29 18:02:41	102	f	listwa-montazowa-100x105x3cm-64	1501	\N	\N	\N	\N	\N
82	KOSZ NA ŚMIECI Z POPIELNICĄ	115KOSZOPOPIELNICA LAKIEROWANA 30/70	195.12	20	f	693.jpg	<p>Koszopopielnica wykonana jest z ocynkowanej blachy o grubości 0,5 mm, co zapewnia jej wysoką trwałość oraz odporność na uszkodzenia. Powierzchnia została pokryta ekologiczną farbą proszkową, dostępną w kolorach z palety RAL załączonej do zdjęć. <br />\r\nGórna część kosza zakończona jest praktyczną miską z wyjmowaną wkładką, która ułatwia opróżnianie popielnicy i utrzymanie czystości.</p>\r\n\r\n<p>Produkt idealnie sprawdza się w przestrzeniach publicznych, takich jak hotele, restauracje, bary, kina czy sklepy. Precyzyjne wykonanie i estetyczne wykończenie nadają elegancji każdemu wnętrzu.</p>\r\n\r\n<p><strong>Wymiary:</strong><br />\r\n• Średnica: 30 cm<br />\r\n• Wysokość: 70 cm<br />\r\n• Waga: 3,5 kg</p>	\N	\N	2026-04-29 18:02:41	86	f	kosz-na-smieci-z-popielnica-82	1524	\N	\N	\N	\N	\N
99	Kwietnik sosna 40x23xH21 k. orzech	KWSOS_40XH21_KORZ	112.20	900	t	b23c17982cd343f32e817cf69ad4f984.jpg	<h3>KWIETNIK SOSNOWY D40x22H21 - kolor orzech</h3>\r\n\r\n<p>Wymiary zewnętrzne. Grubość klepki 22 mm</p>\r\n\r\n<ul>\r\n\t<li>pojemność 10 litrów</li>\r\n\t<li>długość       40 cm</li>\r\n\t<li>szerokość   22 cm</li>\r\n\t<li>wysokość    21 cm</li>\r\n</ul>\r\n\r\n<p>Porządne okucia i uchwyty wykonane z ocynkowanej stali nierdzewnej malowanej na czarno.</p>\r\n\r\n<p>Doniczka posiada otwory drenażowe w grubym dnie z drewna sosnowego.</p>\r\n\r\n<p>Wykonano ręcznie w Polsce tradycyjną metodą bednarską.<br />\r\n </p>\r\n\r\n<p>Rośliny należy obsadzać bezpośrednio w donicy z ziemią, na dno dodając warstwę keramzytu.</p>\r\n\r\n<p><b>Nie używać folii. Drewniana doniczka staje się wodoszczelna podczas codziennego użytkowania.</b></p>	\N	\N	2026-04-29 18:02:41	87	f	kwietnik-sosna-40x23xh21-k-orzech-99	1543	\N	\N	\N	\N	\N
93	Pojemnik na deszczówkę EKO200 zestaw (Z012) - 200L	EKO200 zestaw (Z012)	276.42	100	t	Zbiornik-na-deszczowke-EKO200-zestaw_1.webp	<h3>Opis produktu</h3>\r\n\r\n<ul>\r\n\t<li>przeznaczony do czasowego gromadzenia wody deszczowej</li>\r\n\t<li>do zastosowania wewnątrz jak i na zewnątrz budynków</li>\r\n\t<li>wykonany z wytrzymałego polietylenu</li>\r\n\t<li>pojemnik na deszczówkę EKO200 jest odporny na wszelkie warunki atmosferyczne</li>\r\n\t<li>materiał stabilizowany UV – nie odbarwia się pod wpływem promieniowania słonecznego</li>\r\n\t<li>lekki, łatwy do przenoszenia i czyszczenia</li>\r\n\t<li>wpasowanie pojemnika w otoczenie ułatwia zastosowana kolorystyka</li>\r\n</ul>\r\n<br />\r\nPojemność: 200L<br />\r\nWysokość: 97cm<br />\r\nSzerokość: 57cm<br />\r\n 	\N	\N	2026-04-29 18:02:41	104	f	pojemnik-na-deszczowke-eko200-zestaw-z012-200l-93	1537	\N	\N	\N	\N	\N
95	Podajnik rękawic i woreczków higienicznych (C011)	C011	52.03	100000	t	9.png	<h3>Opis produktu</h3>\r\n\r\n<ul>\r\n\t<li>podajnik rękawic jednorazowych</li>\r\n\t<li>wykonany z blachy ocynkowanej</li>\r\n\t<li>malowany proszkowo w kolorze grafitowym / czarnym</li>\r\n\t<li>możliwość montażu w dowolnym miejscu (przy pojemniku, do ściany itp.)</li>\r\n\t<li>podajnik jest odporny na wszelkie warunki atmosferyczne i promieniowanie UV</li>\r\n\t<li>podajnik jest lekki, trwały i estetyczny</li>\r\n</ul>\r\nWysokość: 5cm<br />\r\nSzerokość: 19cm<br />\r\nGłębokość: 3cm<br />\r\n 	\N	\N	2026-04-29 18:02:41	79	f	podajnik-rekawic-i-woreczkow-higienicznych-c011-95	1539	\N	\N	\N	\N	\N
96	Donica sosna 50xH45 k. orzech	SOS_50XH45_KORZ	325.20	900	t	edab6af29cf12aab7e71c5b24bec4060.jpg	<h3>DUŻA DONICA SOSNOWA D50H45 - kolor orzech</h3>\r\n\r\n<p><strong>Wymiary zewnętrzne:</strong></p>\r\n\r\n<ul>\r\n\t<li>pojemność 60 l</li>\r\n\t<li>średnica górna 50 cm</li>\r\n\t<li>średnica dolna 40 cm</li>\r\n\t<li>wysokość 45 cm</li>\r\n\t<li>wymiary wewnętrzne mniejsze o 4,5 cm</li>\r\n\t<li>kształt okrągły</li>\r\n\t<li>waga produktu z opakowaniem jednostkowym 10,5</li>\r\n</ul>\r\n\r\n<p>Okucia i uchwyty wykonane z ocynkowanej stali nierdzewnej malowanej na czarno.</p>\r\n\r\n<p>Donica posiada otwór drenażowy w grubym dnie z drewna sosnowego.</p>\r\n\r\n<section>\r\n<p>Grube dno drewniane z otworami drenażowymi gwarantuje prawidłowy rozwój roślin. Produkowane przez nas donice drewniane można obsadzać bezpośrednio z ziemią.<br />\r\n </p>\r\n\r\n<p>Rośliny należy obsadzać bezpośrednio w donicy z ziemią, na dno dodając warstwę keramzytu.</p>\r\n\r\n<p><b>Nie używać folii. Drewniana doniczka staje się wodoszczelna podczas codziennego użytkowania.</b></p>\r\n</section>	\N	\N	2026-04-29 18:02:41	87	f	donica-sosna-50xh45-k-orzech-96	1540	\N	\N	\N	\N	\N
97	Kwietnik sosna 40x23xH21 k. palisander	KWSOS_40XH21_KPAL	109.76	900	t	50c364181fe1acbca7b50b1032db279b.jpg	<h3>KWIETNIK SOSNOWY D40x22H21</h3>\r\n\r\n<p>Wymiary zewnętrzne. Grubość klepki 22 mm</p>\r\n\r\n<p><strong>KOLOR PALISANDER</strong></p>\r\n\r\n<ul>\r\n\t<li>pojemność 10 litrów</li>\r\n\t<li>długość       40 cm</li>\r\n\t<li>szerokość   22 cm</li>\r\n\t<li>wysokość    21 cm</li>\r\n</ul>\r\n\r\n<p>Porządne okucia i uchwyty wykonane z ocynkowanej stali nierdzewnej malowanej na czarno.</p>\r\n\r\n<p>Doniczka posiada otwory drenażowe w grubym dnie z drewna sosnowego.</p>\r\n\r\n<p>Wykonano ręcznie w Polsce tradycyjną metodą bednarską.<br />\r\n </p>\r\n\r\n<p>Rośliny należy obsadzać bezpośrednio w donicy z ziemią, na dno dodając warstwę keramzytu.</p>\r\n\r\n<p><b>Nie używać folii. Drewniana doniczka staje się wodoszczelna podczas codziennego użytkowania.</b></p>	\N	\N	2026-04-29 18:02:41	87	f	kwietnik-sosna-40x23xh21-k-palisander-97	1541	\N	\N	\N	\N	\N
98	Donica sosna 28xH17 k. orzech	OSOS_28XH17_KORZ	73.17	900	t	4ad32c70cf8d42d1fbdfe0c8e857be19.jpg	<h3>DUŻA DONICA SOSNOWA D28H17 - kolor orzech</h3>\r\n\r\n<p><strong>Wymiary zewnętrzne</strong></p>\r\n\r\n<ul>\r\n\t<li>pojemność 5,5 l</li>\r\n\t<li>średnica górna 28 cm</li>\r\n\t<li>średnica dolna 23 cm</li>\r\n\t<li>wysokość 17 cm</li>\r\n\t<li>wymiary wewnętrzne mniejsze o 4,5 cm</li>\r\n</ul>\r\n\r\n<p>Okucia wykonane z ocynkowanej stali nierdzewnej malowanej na czarno.</p>\r\n\r\n<p><b>Donica posiada otwór drenażowy w grubym dnie z drewna sosnowego.</b></p>\r\n\r\n<p>Rośliny należy obsadzać bezpośrednio w donicy z ziemią, na dno dodając warstwę keramzytu.</p>\r\n\r\n<p><b>Nie używać folii. Drewniana doniczka staje się wodoszczelna podczas codziennego użytkowania.</b></p>	\N	\N	2026-04-29 18:02:41	87	f	donica-sosna-28xh17-k-orzech-98	1542	\N	\N	\N	\N	\N
